ZIP;NAME;TYPE;A0_NAME;A1_NAME;A2_NAME;A3_NAME;A4_NAME;A5_NAME;A6_NAME;A7_NAME;A8_NAME;X_COORDINATE;Y_COORDINATE;SERVICE_HOURS;TEMP_SERVICE_HOURS;TEMP_SERVICE_HOURS_UNTIL;TEMP_SERVICE_HOURS_2;TEMP_SERVICE_HOURS_2_UNTIL;comment_est;comment_eng;comment_rus;comment_lav;comment_lit;MODIFIED
9971;"Rīgas Ulbrokas ielas Maxima X pakomāts";0;LV;Rīga;;;;"Ulbrokas iela";;6;;24.217193;56.940718;;;;;;;;;"Pa kreisi no T/C Centrālās ieejas";;2021-01-14T07:29:15.623+02:00
9215;"Rīgas Valdeķu ielas 10 Maxima X pakomāts";0;LV;Rīga;;;;"Valdeķu iela";;10;;24.097515;56.915883;;;;;;;;;"Pa labi no ieejas";;2021-01-14T07:44:52.180+02:00
9144;"Rīgas Valsts Ieņēmumu Dienesta pakomāts";0;LV;Rīga;;;;"Talejas iela";;1;;24.170110;56.990924;;;;;;;;;"Pa labi no ieejas";;2020-11-12T13:53:15.043+02:00
9146;"Rīgas Vecmīlgrāvja Maxima X pakomāts";0;LV;Rīga;;;;"Augusta Dombrovska iela";;74;;24.098121;57.036187;;;;;;;;;"Blakus T/C centrālai ieejai";;2021-01-14T07:45:25.460+02:00
9959;"Rīgas Vecmīlgrāvja RIMI pakomāts (ILGĀKA PIEGĀDE)";0;LV;Rīga;;;;"Augusta Dombrovska iela";;23;;24.109413;57.031557;;;;;;;;;"Blakus T/C centrālai ieejai";;2020-12-21T06:56:31.853+02:00
9191;"Rīgas Vecāķu VESKO pakomāts";0;LV;Rīga;;;;"Mangaļu prospekts";;29;;24.102267;57.070489;;;;;;;;;"Pa kreisi no ieejas";;2020-11-13T05:57:35.643+02:00
9912;"Rīgas Vienības gatves 144 Neste pakomāts";0;LV;Rīga;;;;"Vienības gatve";;144;;24.087246;56.910175;;;;;;;;;"DUS Neste teritorijā labajā pusē no Narvessen";;2020-11-13T06:29:49.947+02:00
9961;"Rīgas Ziepniekkalna MEGO pakomāts";0;LV;Rīga;;;;"Dižozolu iela";;2;;24.094935;56.902811;;;;;;;;;"Blakus T/C centrālai ieejai";;2020-11-13T07:58:07.537+02:00
9964;"Rīgas Āgenskalna Maxima X pakomāts";0;LV;Rīga;;;;"Pilsoņu iela";;1;;24.069245;56.935109;;;;;;;;;"Pa kreisi no T/C Centrālās ieejas";;2020-11-13T07:59:39.753+02:00
9103;"Rīgas Āgenskalna RIMI pakomāts";0;LV;Rīga;;;;"Mārupes iela";;10A;;24.072957;56.931969;;;;;;;;;"Pa labi no T/C Centrālās ieejas";;2021-01-14T07:45:58.250+02:00
77797;"Rūdiškių NORFA paštomatas";0;LT;"Vilniaus apskr.";"Trakų r. sav.";"Rūdiškių m.";;"Trakų g.";;10A;;24.834814;54.521332;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2020-12-29T08:41:48.813+02:00
9991;"Rūjienas TOP pakomāts";0;LV;"Rūjienas novads";Rūjiena;;;"Brīvības iela";;8;;25.324608;57.897406;;;;;;;;;"Pa kreisi no ieejas";;2020-11-13T10:36:26.840+02:00
96199;"Saaremaa Kaubamaja pakiautomaat";0;EE;"Saare maakond";"Saaremaa vald";"Kuressaare linn";;"Raekoja tn";;1;;22.486078;58.252174;;;;;;;;;;;2021-01-27T06:17:59.510+02:00
96050;"Saku Coop Konsumi pakiautomaat";0;EE;"Harju maakond";"Saku vald";"Saku alevik";;"Pargi tn";;2;;24.662307;59.299944;;;;;;;;;;;2020-12-14T07:45:44.567+02:00
96301;"Saku Selveri pakiautomaat";0;EE;"Harju maakond";"Saku vald";"Saku alevik";;"Üksnurme tee";;2;;24.656158;59.293428;;;;;;;;;;;2020-12-21T12:18:10.880+02:00
75591;"Saku postkontor";1;EE;"Harju maakond";"Saku vald";"Saku alevik";;"Teaduse tn";;1;;24.658991;59.299871;"E,T,N 12:00-18:00 K 09:00-14:00 R 09:00-13:30 L,P SULETUD";"02.02.2021: SULETUD;04.02.2021: SULETUD";04.02.2021;"01.02.2021: 10:00-18:00;03.02.2021: 10:00-18:00;05.02.2021: 10:00-18:00";05.02.2021;;;;;;2021-01-26T11:20:16.007+02:00
9121;"Salacgrīvas Maxima X pakomāts";0;LV;"Salacgrīvas novads";Salacgrīva;;;"Vidzemes iela";;3A;;24.359126;57.751799;;;;;;;;;"Pa labi no ieejas";;2020-11-12T13:01:21.220+02:00
9189;"Salaspils Rīgas ielas Senās Bodes pakomāts";0;LV;"Salaspils novads";Salaspils;;;"Rīgas iela";;38;;24.350649;56.861699;;;;;;;;;"Pa kreisi no ieejas";;2021-01-14T07:46:59.907+02:00
9947;"Salaspils Skolas ielas RIMI pakomāts";0;LV;"Salaspils novads";Salaspils;;;"Skolas iela";;4A;;24.333762;56.856382;;;;;;;;;"Blakus T/C centrālajai ieejai";;2021-01-14T07:46:33.970+02:00
9936;"Saldus Brīvības ielas Maxima XX pakomāts";0;LV;"Saldus novads";Saldus;;;"Brīvības iela";;30;;22.490301;56.668266;;;;;;;;;"Blakus T/C ieejai";;2020-11-13T06:50:31.543+02:00
9208;"Saldus Striķu ielas Maxima X pakomāts";0;LV;"Saldus novads";Saldus;;;"Striķu iela";;10C;;22.495103;56.665591;;;;;;;;;"Pa kreisi no ieejas";;2020-11-13T10:44:23.207+02:00
96318;"Salme Rannapargi tee pakiautomaat";0;EE;"Saare maakond";"Saaremaa vald";"Salme alevik";;"Rannapargi tee";;4;;22.254761;58.163316;;;;;;;;;;;2019-07-23T12:52:34.803+03:00
93294;"Salme postipunkt";1;EE;"Saare maakond";"Saaremaa vald";"Salme alevik";;"Sõrve mnt";;5;;22.251243;58.163520;"Alates 01.01.2021: E,T,K 09:00-12:00, 13:00-16:00 N 10:00-12:00, 13:00-17:00 R 09:00-12:00, 13:00-14:00;L,P SULETUD";;;;;;;;;;2020-12-31T09:07:17.887+02:00
94195;"Sandla postipunkt";1;EE;"Saare maakond";"Saaremaa vald";"Sandla küla";;;;;;22.819663;58.304573;"E,T,K,N,R 09:30-18:00 L,P 10:00-16:00";;;;;;;;;;2021-01-21T10:26:18.377+02:00
67094;"Sangaste postipunkt";1;EE;"Valga maakond";"Otepää vald";"Sangaste alevik";;"Valga mnt";;7;;26.330912;57.925608;"E,T,N,R 10:00-14:00 K 12:00-16:00 L,P SULETUD";"Kuni 07.02.2021: SULETUD";07.02.2021;;;;;;;;2021-01-21T13:17:22.973+02:00
96184;"Saue Grossi pakiautomaat";0;EE;"Harju maakond";"Saue vald";"Saue linn";;"Pärnasalu põik";;1b;;24.556463;59.321936;;;;;;;;;;;2020-12-14T07:53:48.873+02:00
96055;"Saue Kaubakeskuse pakiautomaat";0;EE;"Harju maakond";"Saue vald";"Saue linn";;"Ridva tn";;15;;24.553228;59.324820;;;;;;;;;;;2020-12-11T10:05:23.340+02:00
76501;"Saue postkontor";1;EE;"Harju maakond";"Saue vald";"Saue linn";;"Kütise tn";;4;;24.553621;59.324550;"E,T,K,N 10:00-18:00 R 10:00-15:00 L,P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2020-12-05T10:01:44.210+02:00
96148;"Sauga Coop Konsumi pakiautomaat";0;EE;"Pärnu maakond";"Tori vald";"Sauga alevik";;"Kuldnoka tn";;1;;24.497693;58.428978;;;;;;;;;;;2020-11-11T08:20:04.090+02:00
85000;"Sauga postkontor";1;EE;"Pärnu maakond";"Tori vald";"Sauga alevik";;"Kuldnoka tn";;1;;24.497619;58.429052;"E,K,R 09:00-15:30 T,N,L,P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2021-01-14T08:32:50.030+02:00
9149;"Saulkrastu TOP pakomāts";0;LV;"Saulkrastu novads";Saulkrasti;;;"Rīgas iela";;51;;24.401234;57.243198;;;;;;;;;"Pa labi no ieejas";;2020-11-12T14:15:51.533+02:00
9986;"Siguldas ELVI Vidus iela pakomāts";0;LV;"Siguldas novads";Sigulda;;;"Vidus iela";;1;;24.847944;57.153237;;;;;;;;;"Pa labi no T/C Centrālās ieejas";;2021-01-14T07:47:24.563+02:00
9932;"Siguldas T/C Šokolāde pakomāts";0;LV;"Siguldas novads";Sigulda;;;"Strēlnieku iela";;2;;24.844282;57.143288;;;;;;;;;"Blakus T/C centrālajai ieejai";;2020-11-13T06:48:27.007+02:00
96054;"Sillamäe Coop Maksimarketi pakiautomaat";0;EE;"Ida-Viru maakond";"Sillamäe linn";;;"Viru pst";;5a;;27.777892;59.391665;;;;;;;;;;;2020-12-09T07:29:08.483+02:00
96222;"Sillamäe Viru pst Maxima X pakiautomaat";0;EE;"Ida-Viru maakond";"Sillamäe linn";;;"Viru pst";;35;;27.790681;59.391200;;;;;;;;;;;2020-11-11T08:21:03.883+02:00
40201;"Sillamäe postkontor";1;EE;"Ida-Viru maakond";"Sillamäe linn";;;"I. Pavlovi tn";;2a;;27.773496;59.392925;"E,T,R 10:00-15:00 K,N 12:00-17:00 L,P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2020-12-05T10:03:51.273+02:00
55540;"Simno KOOPS paštomatas";0;LT;"Alytaus apskr.";"Alytaus r. sav.";"Simno m.";;"Alytaus g.";;3;;23.650367;54.383568;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, kairėje įėjimo į parduotuvę pusėje, </br> už kampo";2021-01-15T11:58:45.293+02:00
46294;"Simuna postipunkt";1;EE;"Lääne-Viru maakond";"Väike-Maarja vald";"Simuna alevik";;"Allika tn";;1;;26.400689;59.044961;"E,T,K,N,R,L 09:00-20:00 P 09:00-18:00";"AJUTISELT SULETUD";29.01.2021;;;;;;;;2020-12-31T06:45:02.530+02:00
96316;"Sindi Maxima X pakiautomaat";0;EE;"Pärnu maakond";"Tori vald";"Sindi linn";;"Pärnu mnt";;57;;24.659725;58.408007;;;;;;;;;;;2020-12-31T10:53:44.003+02:00
86701;"Sindi postkontor";1;EE;"Pärnu maakond";"Tori vald";"Sindi linn";;"Jaama tn";;8;;24.651648;58.404795;"E,K,R 09:00-16:00 T,N 11:00-18:00 L,P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2020-12-05T10:05:08.160+02:00
40194;"Sinimäe postipunkt";1;EE;"Ida-Viru maakond";"Narva-Jõesuu linn";"Sinimäe alevik";;"Kesk tn";;1;;27.874325;59.374295;"T,K,N,R 10:00-18:00 L 10:00-14:00 E,P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2020-12-21T11:48:58.953+02:00
9203;"Skaistkalnes VESKO pakomāts";0;LV;"Vecumnieku novads";"Skaistkalnes pagasts";Skaistkalne;;"Rīgas iela";;3;;24.645080;56.379066;;;;;;;;;"Pa labi no ieejas";;2020-11-13T06:14:47.200+02:00
55566;"Skaudvilės MAXIMA paštomatas";0;LT;"Tauragės apskr.";"Tauragės r. sav.";"Skaudvilės m.";;"Liaudies a.";;16;;22.582196;55.407203;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, kairėje įėjimo į parduotuvę pusėje, </br> už kampo";2020-12-29T09:14:54.067+02:00
9992;"Skrundas ELVI pakomāts";0;LV;"Skrundas novads";Skrunda;;;"Ventas iela";;13;;22.013655;56.673478;;;;;;;;;"Veikala aizmugurē, pretī autoostai";;2021-01-14T07:03:14.397+02:00
9190;"Skrīveru TOP pakomāts";0;LV;"Skrīveru novads";;Skrīveri;;"Daugavas iela";;97;;25.121094;56.649837;;;;;;;;;"Pa labi no ieejas";;2020-11-13T05:56:59.463+02:00
77718;"Skuodo MAXIMA Mosėdžio g. paštomatas";0;LT;"Klaipėdos apskr.";"Skuodo r. sav.";"Skuodo m.";;"Mosėdžio g.";;2;;21.531304;56.267784;;;;;;;;;;"Paštomatą rasite lauke prie sienos iš Mosėdžio g. pusės";2020-12-27T09:02:54.593+02:00
9955;"Smiltenes T/C Centrs pakomāts";0;LV;"Smiltenes novads";Smiltene;;;"Baznīcas laukums";;2;;25.903996;57.423920;;;;;;;;;"Pa kreisi no T/C ieejas";;2020-11-13T07:40:08.297+02:00
43094;"Sonda postipunkt";1;EE;"Ida-Viru maakond";"Lüganuse vald";"Sonda alevik";;"Uljaste tee";;2;;26.845085;59.350016;"E,T,K,N,R,L 09:00-20:00 P 10:00-18:00";;;;;;;;;;2020-11-20T09:17:08.533+02:00
74493;"Soodla postipunkt";1;EE;"Harju maakond";"Anija vald";"Soodla küla";;;;;;25.364580;59.387178;"E,T,K,N,R,L 08:00-19:00 P 10:00-17:00;Ligipääs ratastooliga";;;;;;;;;;2021-01-21T10:28:10.807+02:00
9196;"Straupes VIADA pakomāts";0;LV;"Pārgaujas novads";"Straupes pagasts";Straupe;;;Aleta;;;24.951033;57.351429;;;;;;;;;"Pa kreisi no ieejas";;2020-11-13T06:07:58.127+02:00
9139;"Strenču TOP pakomāts";0;LV;"Strenču novads";Strenči;;;"Valkas iela";;2;;25.688806;57.627043;;;;;;;;;"Blakus T/C centrālajai ieejai";;2021-01-05T07:38:23.930+02:00
55501;"Sudervės AIBĖ paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus r. sav.";"Sudervės k.";;"Vilniaus g.";;17;;25.091028;54.779111;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2020-12-27T10:29:18.020+02:00
96231;"Suure-Jaani Tervisekoja pakiautomaat";0;EE;"Viljandi maakond";"Põhja-Sakala vald";"Suure-Jaani linn";;"Pärnu tn";;4;;25.465239;58.535571;;;;;;;;;;;2020-12-16T13:33:09.080+02:00
71500;"Suure-Jaani postkontor";1;EE;"Viljandi maakond";"Põhja-Sakala vald";"Suure-Jaani linn";;"Pärnu tn";;3;;25.465324;58.536369;"E,T,N,R 10:00-13:00 K 12:30-18:00 L,P SULETUD";;;;;;;;;;2020-12-05T10:05:53.270+02:00
10394;"Sõle postipunkt";1;EE;"Harju maakond";Tallinn;"Põhja-Tallinna linnaosa";;"Sõle tn";;59;;24.697502;59.449228;"E,T,K,N,R 12:00-14:00 L,P SULETUD";;;;;;;;;;2020-12-11T09:12:50.460+02:00
96071;"Tabasalu Rimi pakiautomaat";0;EE;"Harju maakond";"Harku vald";"Tabasalu alevik";;"Klooga mnt";;10b;;24.540150;59.429833;;;;;;;;;;;2020-12-22T09:54:54.933+02:00
76991;"Tabasalu postkontor";1;EE;"Harju maakond";"Harku vald";"Tabasalu alevik";;"Klooga mnt";;10b;;24.543648;59.430059;"E,T,K,N,R 10:00-18:00 L,P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2021-01-15T09:29:19.307+02:00
96212;"Tabivere Saadjärve Coop kaupluse pakiautomaat";0;EE;"Tartu maakond";"Tartu vald";"Tabivere alevik";;"Kalda tn";;1;;26.600014;58.552056;;;;;;;;;;;2020-12-16T13:33:09.080+02:00
49101;"Tabivere postkontor";1;EE;"Tartu maakond";"Tartu vald";"Tabivere alevik";;"Kalda tn";;1;;26.600014;58.551959;"E,T,N,R 09:00-14:00 K 09:00-18:00 L,P SULETUD;Ligipääs ratastooliga";"Kuni 31.01.2021: SULETUD";31.01.2021;;;;;;;;2021-01-29T08:59:17.343+02:00
90894;"Taebla postipunkt";1;EE;"Lääne maakond";"Lääne-Nigula vald";"Taebla alevik";;"Lasteaia tn";;11;;23.744724;58.953567;"E 09:00-13:00 T 13:00-19:00 N 09:30-15:00 R 09:30-14:00 K,L,P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2020-12-18T08:42:46.743+02:00
63291;"Taevaskoja postipunkt";1;EE;"Põlva maakond";"Põlva vald";"Taevaskoja küla";;"Neitsikoopa tee";;10;;27.044551;58.101491;"E,T,K,N,R 10:00-14:00 L,P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2021-01-26T11:43:25.310+02:00
86194;"Tali postipunkt";1;EE;"Pärnu maakond";"Saarde vald";"Tali küla";;"Kase tee";;5;;24.784131;58.061328;"E,T,K,N,R 08:00-15:00 L,P SULETUD";;;;;;;;;;2021-01-20T13:34:32.143+02:00
96003;"Tallinna Akadeemia Coop Konsumi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Mustamäe linnaosa";;"Akadeemia tee";;35;;24.655406;59.403280;;;;;;;;;;;2020-12-22T09:56:46.173+02:00
96133;"Tallinna Arsenali Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Põhja-Tallinna linnaosa";;"Erika tn";;14;;24.718214;59.451157;;;;;;;;;;;2021-01-18T06:17:01.430+02:00
96001;"Tallinna Balti Jaama pakiautomaat";0;EE;"Harju maakond";Tallinn;"Põhja-Tallinna linnaosa";;Toompuiestee;;37;;24.736905;59.439857;;;;;;;;;;;2020-12-23T07:19:41.477+02:00
96219;"Tallinna Coca-Cola Plaza pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kesklinna linnaosa";;"Hobujaama tn";;5;;24.756419;59.438277;;;;;;;;;;;2020-11-02T07:03:48.753+02:00
96216;"Tallinna Ehitajate tee Grossi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Mustamäe linnaosa";;"Ehitajate tee";;41;;24.668583;59.401768;;;;;;;;;;;2020-12-23T07:28:16.303+02:00
96303;"Tallinna Ehitajate tee Maxima XXX pakiautomaat";0;EE;"Harju maakond";Tallinn;"Haabersti linnaosa";;"Ehitajate tee";;148;;24.651157;59.420973;;;;;;;;;;;2020-12-15T06:33:04.257+02:00
96111;"Tallinna Haabersti Rimi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Haabersti linnaosa";;"Haabersti tn";;1;;24.643944;59.424960;;;;;;;;;;;2020-12-15T06:30:50.900+02:00
96202;"Tallinna Idakeskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";;"Punane tn";;16;;24.824641;59.432134;;;;;;;;;;;2019-10-23T07:53:06.227+03:00
96195;"Tallinna Juhkentali Rimi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kesklinna linnaosa";;"Juhkentali tn";;35;;24.770040;59.427553;;;;;;;;;;;2019-10-23T07:49:22.617+03:00
96016;"Tallinna Järve Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Nõmme linnaosa";;"Pärnu mnt";;238;;24.719782;59.393843;;;;;;;;;;;2020-12-15T06:25:13.457+02:00
96138;"Tallinna Järveotsa Grossi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Haabersti linnaosa";;"Järveotsa tee";;35b;;24.640817;59.407358;;;;;;;;;;;2020-12-21T12:02:58.940+02:00
96018;"Tallinna Kadaka Selveri pakiautomaat";0;EE;"Harju maakond";Tallinn;"Mustamäe linnaosa";;"Kadaka tee";;56a;;24.666734;59.412470;;;;;;;;;;;2020-12-21T12:22:22.993+02:00
96015;"Tallinna Kakumäe Selveri pakiautomaat";0;EE;"Harju maakond";Tallinn;"Haabersti linnaosa";;"Rannamõisa tee";;6;;24.626951;59.428209;;;;;;;;;;;2020-12-22T09:52:07.023+02:00
96237;"Tallinna Kari Grossipoe pakiautomaat";0;EE;"Harju maakond";Tallinn;"Põhja-Tallinna linnaosa";;"Kari tn";;3;;24.697859;59.447718;;;;;;;;;;;2019-10-11T12:26:21.333+03:00
96190;"Tallinna Kivila Grossi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";;"Kivila tn";;26;;24.873086;59.443612;;;;;;;;;;;2020-12-21T12:13:51.610+02:00
96069;"Tallinna Kolde Rimi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Põhja-Tallinna linnaosa";;"Sõle tn";;27;;24.707251;59.438655;;;;;;;;;;;2020-12-16T13:33:09.080+02:00
96226;"Tallinna Kollase keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Haabersti linnaosa";;"Õismäe tee";;107;;24.637067;59.411428;;;;;;;;;;;2020-12-16T13:33:09.080+02:00
96007;"Tallinna Kristiine Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kristiine linnaosa";;"Endla tn";;45;;24.724151;59.426749;;;;;;;;;;;2020-12-16T13:33:09.080+02:00
96162;"Tallinna Kärberi Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";;"K. Kärberi tn";;20a;;24.882733;59.444079;;;;;;;;;;;2020-12-16T13:33:09.080+02:00
96135;"Tallinna Lasnamäe Centrumi A pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";;"Mustakivi tee";;13;;24.864429;59.440970;;;;;;;;;;;2020-10-29T06:39:04.907+02:00
96041;"Tallinna Lasnamäe Centrumi B pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";;"Mustakivi tee";;13;;24.863133;59.440779;;;;;;;;;;;2020-10-29T09:58:30.143+02:00
96066;"Tallinna Lasnamäe Prisma pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";;"Mustakivi tee";;17;;24.862687;59.443318;;;;;;;;;;;2020-12-23T07:18:28.267+02:00
96180;"Tallinna Lastekodu Grossi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kesklinna linnaosa";;"Lastekodu tn";;14;;24.768011;59.430303;;;;;;;;;;;2020-12-10T13:30:24.820+02:00
96116;"Tallinna Linnamäe Maxima XXX pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";;"Linnamäe tee";;57;;24.881131;59.450183;;;;;;;;;;;2020-12-21T11:53:46.073+02:00
96194;"Tallinna Läänemere Rimi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";;"Läänemere tee";;2c;;24.861733;59.450896;;;;;;;;;;;2020-12-21T12:32:12.293+02:00
96173;"Tallinna Läänemere Selveri pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";;"Läänemere tee";;28;;24.874879;59.452802;;;;;;;;;;;2020-12-22T09:30:52.727+02:00
96086;"Tallinna Magdaleena pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kesklinna linnaosa";;"Pärnu mnt";;106;;24.739294;59.415591;;;;;;;;;;;2020-12-16T13:33:09.080+02:00
96056;"Tallinna Magistrali Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Mustamäe linnaosa";;"Sõpruse pst";;201;;24.697667;59.401627;;;;;;;;;;;2020-12-28T06:40:29.607+02:00
96098;"Tallinna Marienthali keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kristiine linnaosa";;"Mustamäe tee";;16;;24.696757;59.422579;;;;;;;;;;;2020-12-16T13:33:09.080+02:00
96129;"Tallinna Merimetsa Selveri pakiautomaat";0;EE;"Harju maakond";Tallinn;"Põhja-Tallinna linnaosa";;"Paldiski mnt";;56;;24.697761;59.430187;;;;;;;;;;;2021-01-08T06:49:17.010+02:00
96010;"Tallinna Mustakivi Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";;"Mahtra tn";;1;;24.873656;59.442203;;;;;;;;;;;2021-01-04T11:15:54.947+02:00
96141;"Tallinna Mustamäe Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Mustamäe linnaosa";;"A. H. Tammsaare tee";;104a;;24.688769;59.408578;;;;;;;;;;;2020-12-23T07:17:33.103+02:00
96115;"Tallinna Mustika Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Mustamäe linnaosa";;"Karjavälja tn";;4;;24.682695;59.410561;;;;;;;;;;;2020-12-28T06:39:06.623+02:00
96236;"Tallinna Männiku Rimi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Nõmme linnaosa";;"Männiku tee";;100;;24.716576;59.372145;;;;;;;;;;;2020-12-14T07:51:47.597+02:00
96174;"Tallinna Nautica Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kesklinna linnaosa";;"Ahtri tn";;9;;24.762454;59.441344;;;;;;;;;;;2020-11-02T07:03:27.277+02:00
96004;"Tallinna Nurmenuku pakiautomaat";0;EE;"Harju maakond";Tallinn;"Haabersti linnaosa";;"Ehitajate tee";;107;;24.655082;59.413823;;;;;;;;;;;2020-12-22T09:55:49.277+02:00
96327;"Tallinna Nõmme tee 23 Maxima X pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kristiine linnaosa";;"Nõmme tee";;23;;24.722171;59.418269;;;;;;;;;;;2021-01-18T06:19:02.083+02:00
96101;"Tallinna Nõmme turu pakiautomaat";0;EE;"Harju maakond";Tallinn;"Nõmme linnaosa";;"Turu plats";;8;;24.684705;59.388970;;;;;;;;;;;2020-12-28T06:38:51.367+02:00
96193;"Tallinna Paasiku Grossi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";;"Paasiku tn";;2a;;24.845112;59.448399;;;;;;;;;;;2020-12-21T12:29:44.107+02:00
96131;"Tallinna Paepargi Maxima XX pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";;"Paepargi tn";;57;;24.811105;59.435080;;;;;;;;;;;2020-09-28T06:04:07.687+03:00
96146;"Tallinna Pallasti pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";;"Pallasti tn";;28;;24.792161;59.429922;;;;;;;;;;;2021-01-13T06:27:48.497+02:00
96017;"Tallinna Pelgulinna Selveri pakiautomaat";0;EE;"Harju maakond";Tallinn;"Põhja-Tallinna linnaosa";;"Sõle tn";;51;;24.700437;59.444807;;;;;;;;;;;2020-12-16T13:33:09.080+02:00
96205;"Tallinna Pirita Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Pirita linnaosa";;"Merivälja tee";;24;;24.835387;59.468699;;;;;;;;;;;2021-01-27T06:17:01.277+02:00
96012;"Tallinna Pirita Selveri pakiautomaat";0;EE;"Harju maakond";Tallinn;"Pirita linnaosa";;"Rummu tee";;4;;24.827382;59.462443;;;;;;;;;;;2020-12-23T07:20:18.097+02:00
96083;"Tallinna Punase Selveri pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";;"Punane tn";;46;;24.841302;59.435219;;;;;;;;;;;2021-01-11T07:01:59.893+02:00
96304;"Tallinna Pärnu mnt 390b Maxima X pakiautomaat";0;EE;"Harju maakond";Tallinn;"Nõmme linnaosa";;"Pärnu mnt";;390;;24.659324;59.380491;;;;;;;;;;;2020-12-23T07:19:58.087+02:00
96008;"Tallinna Pääsküla RIMI pakiautomaat";0;EE;"Harju maakond";Tallinn;"Nõmme linnaosa";;"Pärnu mnt";;453e;;24.631130;59.360069;;;;;;;;;;;2020-12-21T12:15:23.143+02:00
96181;"Tallinna Põhja pst Neste pakiautomaat";0;EE;"Harju maakond";Tallinn;"Põhja-Tallinna linnaosa";;"Põhja pst";;17a;;24.743526;59.444468;;;;;;;;;;;2020-12-21T12:39:12.753+02:00
96084;"Tallinna Raudalu Coop Konsumi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Nõmme linnaosa";;"Viljandi mnt";;41a;;24.759904;59.366335;;;;;;;;;;;2021-01-11T07:02:17.417+02:00
96005;"Tallinna Rocca al Mare pakiautomaat";0;EE;"Harju maakond";Tallinn;"Haabersti linnaosa";;"Paldiski mnt";;102;;24.651593;59.426847;;;;;;;;;;;2020-12-16T07:40:22.407+02:00
96009;"Tallinna Sikupilli pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";;"Tartu mnt";;87b;;24.783973;59.425313;;;;;;;;;;;2020-12-18T07:31:17.090+02:00
96080;"Tallinna Smuuli Maxima XX pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";;"J. Smuuli tee";;9;;24.822949;59.443669;;;;;;;;;;;2021-01-04T11:21:20.817+02:00
